     ||    a    |    b    |    c    |    d    |    e    |    f    |    g    |    h    |    i    |    j    |    k    |    l    |    m    |    n    |    o    |    p    |    q    |    r    |    s    |    t    |    u    |    v    |    w    |    x    |    y    |    z    |    S    |
     ||=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|=========|
c S  ||0.1305125 0.1233611 0.0649583 0.0268176 0.0131108 0.0500596 0.0148987 0.0232420 0.0697259 0.0029797 0.0023838 0.0238379 0.0244338 0.0166865 0.0530393 0.0667461 0.0059595 0.0476758 0.0721097 0.0375447 0.0023838 0.0208582 0.0482718 0.0000000 0.0035757 0.0005959 0.0542312 
d a  ||0.0000000 0.0042093 0.0050110 0.0030066 0.0072159 0.0010022 0.0084185 0.0032071 0.0278613 0.0000000 0.0000000 0.0130287 0.0669473 0.1284827 0.0000000 0.0268591 0.0000000 0.2262979 0.0150331 0.0452997 0.0248547 0.0024053 0.0126278 0.0000000 0.3271197 0.0030066 0.0481058 
d b  ||0.1333333 0.0000000 0.0000000 0.0000000 0.1444444 0.0000000 0.0000000 0.0000000 0.2333333 0.0000000 0.0000000 0.0666667 0.0000000 0.0000000 0.0555556 0.0000000 0.0000000 0.0444444 0.0000000 0.0000000 0.0333333 0.0000000 0.0000000 0.0000000 0.2888889 0.0000000 0.0000000 
d c  ||0.0652174 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.1086957 0.0000000 0.0000000 0.0000000 0.2608696 0.0000000 0.0000000 0.1739130 0.0000000 0.0000000 0.1521739 0.0000000 0.0000000 0.2391304 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
d d  ||0.0103950 0.0000000 0.0000000 0.0000000 0.5176715 0.0000000 0.0000000 0.0000000 0.1046431 0.0000000 0.0000000 0.1386001 0.0000000 0.0041580 0.0103950 0.0000000 0.0000000 0.0679141 0.0152460 0.0000000 0.0097020 0.0000000 0.0000000 0.0000000 0.0346500 0.0000000 0.0866251 
d e  ||0.0650089 0.0029821 0.0234436 0.1179061 0.0382621 0.0151397 0.0246364 0.0000459 0.0032573 0.0002753 0.0000000 0.0430334 0.0113318 0.0973528 0.0048172 0.0298665 0.0005964 0.2056705 0.1137771 0.0167913 0.0016975 0.0188558 0.0033491 0.0007340 0.0000918 0.0003670 0.1607102 
d f  ||0.2231405 0.0000000 0.0000000 0.0000000 0.0661157 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0082645 0.0000000 0.0000000 0.1322314 0.0000000 0.0000000 0.0413223 0.0000000 0.0000000 0.5289256 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
d g  ||0.1229508 0.0000000 0.0000000 0.0286885 0.7131148 0.0000000 0.0000000 0.0000000 0.0614754 0.0000000 0.0000000 0.0000000 0.0543033 0.0000000 0.0040984 0.0000000 0.0000000 0.0020492 0.0000000 0.0000000 0.0030738 0.0000000 0.0020492 0.0000000 0.0000000 0.0000000 0.0081967 
d h  ||0.0555556 0.0000000 0.0000000 0.0000000 0.5000000 0.0000000 0.0000000 0.0000000 0.1111111 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.2698413 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0634921 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
d i  ||0.0729535 0.0047363 0.0212074 0.0933833 0.0497667 0.1360102 0.0121589 0.0001414 0.0000707 0.0000000 0.0001414 0.0199350 0.0233281 0.1717800 0.0065743 0.0013431 0.0000000 0.0383854 0.2393610 0.0480701 0.0025449 0.0545030 0.0001414 0.0005655 0.0000000 0.0007776 0.0021207 
d j  ||0.0322581 0.0000000 0.0000000 0.0000000 0.1129032 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6129032 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.2258065 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0161290 
d k  ||0.0000000 0.0000000 0.0000000 0.0000000 0.9705882 0.0000000 0.0000000 0.0000000 0.0294118 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
d l  ||0.0145543 0.0000000 0.0000000 0.0024257 0.3832626 0.0000000 0.0000000 0.0000000 0.0624621 0.0000000 0.0000000 0.0012129 0.0000000 0.0000000 0.0339600 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5015161 0.0000000 0.0006064 
d m  ||0.0445026 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.8586387 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0654450 0.0000000 0.0000000 0.0026178 0.0000000 0.0000000 0.0078534 0.0000000 0.0000000 0.0000000 0.0209424 0.0000000 0.0000000 
d n  ||0.0405904 0.0000000 0.0000000 0.0110701 0.4243542 0.0000000 0.0000000 0.0000000 0.1107011 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0110701 0.0000000 0.0000000 0.0000000 0.0000000 0.3726937 0.0018450 0.0000000 0.0000000 0.0000000 0.0036900 0.0000000 0.0239852 
d o  ||0.0005658 0.0004243 0.0120226 0.0018388 0.0486563 0.0008487 0.0304102 0.0007072 0.0154173 0.0000000 0.0000000 0.0134371 0.0753890 0.1326733 0.0891089 0.0045262 0.0000000 0.0281471 0.0038190 0.0063649 0.1002829 0.0032532 0.1925035 0.0008487 0.0000000 0.0181047 0.2206506 
d p  ||0.0344828 0.0000000 0.0000000 0.0000000 0.4827586 0.0000000 0.0000000 0.0000000 0.3448276 0.0000000 0.0000000 0.0344828 0.0000000 0.0000000 0.0344828 0.0000000 0.0000000 0.0689655 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
d q  ||0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 1.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
d r  ||0.1724246 0.0000000 0.0000000 0.0000000 0.4035804 0.0000000 0.0000000 0.0000000 0.1419598 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.1513819 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0383166 0.0000000 0.0000000 0.0000000 0.0637563 0.0000000 0.0285804 
d s  ||0.0009151 0.0000000 0.0051245 0.0001830 0.0009151 0.0001830 0.0001830 0.0153734 0.0054905 0.0001830 0.0000000 0.0000000 0.0014641 0.0000000 0.0197657 0.0001830 0.0000000 0.0000000 0.0001830 0.0464861 0.0010981 0.0000000 0.0005490 0.0000000 0.0001830 0.0000000 0.9015373 
d t  ||0.0061350 0.0000000 0.0000000 0.0000000 0.0552147 0.0000000 0.0000000 0.6748466 0.0490798 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0306748 0.0000000 0.0000000 0.0245399 0.0245399 0.0000000 0.0061350 0.0000000 0.0122699 0.0000000 0.0000000 0.0000000 0.1165644 
d u  ||0.1341923 0.0050283 0.3362665 0.0031427 0.0553111 0.0043997 0.0043997 0.0000000 0.0031427 0.0000000 0.0000000 0.0754243 0.0128850 0.0229415 0.0065996 0.0047140 0.0000000 0.2507857 0.0515399 0.0260842 0.0000000 0.0003143 0.0000000 0.0000000 0.0000000 0.0000000 0.0028284 
d v  ||0.6336032 0.0000000 0.0000000 0.0000000 0.2368421 0.0000000 0.0000000 0.0000000 0.1133603 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0161943 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
d w  ||0.2962963 0.0000000 0.0000000 0.0000000 0.4979424 0.0000000 0.0000000 0.0411523 0.0864198 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0658436 0.0000000 0.0000000 0.0123457 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
d x  ||0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
d y  ||0.0022043 0.0014695 0.0007348 0.0014695 0.0073475 0.0007348 0.0000000 0.0000000 0.0529023 0.0000000 0.0014695 0.0022043 0.0014695 0.0014695 0.0036738 0.0000000 0.0000000 0.0007348 0.0168993 0.0036738 0.0000000 0.0000000 0.0007348 0.0000000 0.0000000 0.0000000 0.9008082 
d z  ||0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
d S  ||0.1052083 0.0647777 0.0287055 0.0208949 0.0173520 0.0430945 0.0132201 0.0665175 0.0741016 0.0033435 0.0032348 0.0196535 0.0386818 0.0339519 0.0530436 0.0211576 0.0017941 0.0185209 0.0605281 0.1682373 0.0124771 0.0055635 0.0552002 0.0000000 0.0108733 0.0002628 0.0596038 
e a  ||0.0000346 0.0036308 0.0691587 0.1002455 0.0004841 0.0052215 0.0084719 0.0010720 0.0000692 0.0000000 0.0300149 0.0424980 0.0211971 0.0470279 0.0001037 0.0096131 0.0000000 0.2614544 0.1146651 0.1902210 0.0104430 0.0516615 0.0011411 0.0000000 0.0000692 0.0000346 0.0314672 
e b  ||0.0663717 0.0899705 0.0000000 0.0014749 0.2035398 0.0029499 0.0000000 0.0000000 0.0132743 0.0000000 0.0000000 0.0825959 0.0000000 0.0000000 0.1120944 0.0000000 0.0000000 0.1917404 0.0176991 0.0545723 0.0796460 0.0000000 0.0000000 0.0000000 0.0398230 0.0000000 0.0442478 
e c  ||0.0629418 0.0000841 0.0017671 0.0008415 0.0877651 0.0000000 0.0000000 0.0130427 0.2161730 0.0000000 0.0364355 0.0116964 0.0000000 0.0000000 0.1102322 0.0000000 0.0000000 0.0170818 0.0006732 0.3996971 0.0399697 0.0000000 0.0000000 0.0000000 0.0010098 0.0000000 0.0005890 
e d  ||0.0013428 0.0001790 0.0002909 0.0027975 0.0099143 0.0004476 0.0114585 0.0003357 0.0246179 0.0000000 0.0000224 0.0050802 0.0002014 0.0012309 0.0024170 0.0000671 0.0000448 0.0013652 0.0137412 0.0007162 0.0038270 0.0000448 0.0009847 0.0000000 0.0006938 0.0000000 0.9181792 
e e  ||0.0032145 0.0027383 0.0060123 0.1225073 0.0000595 0.0089291 0.0004167 0.0003572 0.0076195 0.0000000 0.0280969 0.0442288 0.0638728 0.2871599 0.0000000 0.0769093 0.0003572 0.0218465 0.0438121 0.0777427 0.0000595 0.0038098 0.0005953 0.0005357 0.0005953 0.0035716 0.1949521 
e f  ||0.0132246 0.0017633 0.0002204 0.0000000 0.0603923 0.1051356 0.0000000 0.0000000 0.0575270 0.0000000 0.0000000 0.0540004 0.0000000 0.0000000 0.3279700 0.0000000 0.0000000 0.0134450 0.0204981 0.1300419 0.1115274 0.0000000 0.0000000 0.0000000 0.0039674 0.0000000 0.1002865 
e g  ||0.2061451 0.0000000 0.0000000 0.0007145 0.0939621 0.0000000 0.0689532 0.0021436 0.1414791 0.0000000 0.0000000 0.0189353 0.0060736 0.0046445 0.0621651 0.0000000 0.0000000 0.2011433 0.0936049 0.0000000 0.0703823 0.0000000 0.0000000 0.0000000 0.0071454 0.0000000 0.0225080 
e h  ||0.0733262 0.0000000 0.0000000 0.0000000 0.3283741 0.0000000 0.0000000 0.0000000 0.2943677 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.2061637 0.0000000 0.0000000 0.0201913 0.0000000 0.0000000 0.0637620 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0138151 
e i  ||0.0023746 0.0000000 0.0001484 0.0016325 0.0004452 0.0008905 0.1326803 0.0000000 0.0000000 0.0001484 0.0034135 0.0143960 0.0008905 0.2056990 0.0000000 0.0002968 0.0000000 0.4520629 0.0084595 0.0945384 0.0000000 0.0590680 0.0000000 0.0000000 0.0000000 0.0170674 0.0057881 
e j  ||0.2318841 0.0000000 0.0000000 0.0000000 0.3623188 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.3043478 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.1014493 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
e k  ||0.0000000 0.0017212 0.0000000 0.0017212 0.1067126 0.0000000 0.0000000 0.0000000 0.0843373 0.0000000 0.0000000 0.0051635 0.0000000 0.0172117 0.0000000 0.0000000 0.0000000 0.0000000 0.2099828 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5731497 
e l  ||0.0474155 0.0005552 0.0035534 0.0453056 0.0942202 0.0867248 0.0002776 0.0001666 0.1032147 0.0000000 0.0001666 0.2262506 0.0024985 0.0009439 0.0359780 0.0104936 0.0000000 0.0002221 0.0333685 0.0343679 0.0046638 0.0195436 0.0003331 0.0000000 0.1580701 0.0002221 0.0914441 
e m  ||0.1589988 0.1073166 0.0001013 0.0070936 0.1971017 0.0001013 0.0000000 0.0001013 0.0500608 0.0000000 0.0000000 0.0005067 0.0065869 0.0110458 0.0539116 0.1026550 0.0000000 0.0001013 0.0517835 0.0006080 0.0036482 0.0000000 0.0002027 0.0000000 0.0083097 0.0000000 0.2397649 
e n  ||0.0099789 0.0006483 0.0860133 0.0792526 0.0733023 0.0005788 0.0251210 0.0002547 0.0197958 0.0033572 0.0000463 0.0067144 0.0004631 0.0032183 0.0141928 0.0000695 0.0000695 0.0004399 0.0305851 0.2761455 0.0069922 0.0020143 0.0002084 0.0000000 0.0007640 0.0005094 0.3592647 
e o  ||0.0011675 0.0000000 0.0075890 0.0023351 0.0000000 0.0291886 0.0455342 0.0017513 0.0005838 0.0000000 0.0000000 0.1441915 0.0081728 0.1342674 0.0000000 0.1973147 0.0000000 0.1424402 0.0070053 0.0023351 0.1914769 0.0531232 0.0000000 0.0000000 0.0000000 0.0087566 0.0227671 
e p  ||0.1086268 0.0001863 0.0044718 0.0009316 0.1212968 0.0013043 0.0007453 0.0497485 0.0408049 0.0000000 0.0000000 0.1047140 0.0001863 0.0001863 0.0555245 0.0093162 0.0000000 0.0620458 0.0350289 0.2090553 0.0132290 0.0000000 0.0001863 0.0000000 0.0009316 0.0000000 0.1814794 
e q  ||0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 1.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
e r  ||0.0465432 0.0026130 0.0110006 0.0057746 0.1891611 0.0135125 0.0058612 0.0069873 0.0557248 0.0001444 0.0012127 0.0070739 0.0136858 0.0213371 0.0081566 0.0041866 0.0000289 0.0143065 0.0788087 0.0305331 0.0020500 0.0213082 0.0042154 0.0000144 0.0453161 0.0000144 0.4104289 
e s  ||0.0015095 0.0003178 0.0268789 0.0003178 0.0923680 0.0001059 0.0000000 0.0136116 0.0219798 0.0000530 0.0007415 0.0001854 0.0026746 0.0004502 0.0081828 0.0216885 0.0011387 0.0001324 0.1696679 0.1391081 0.0074149 0.0000265 0.0001059 0.0000000 0.0003443 0.0000000 0.4909962 
e t  ||0.0430603 0.0009378 0.0211785 0.0000781 0.0648640 0.0013285 0.0000000 0.1208972 0.0911222 0.0000000 0.0001563 0.0135198 0.0002344 0.0014067 0.0261801 0.0001563 0.0000000 0.0244608 0.0251641 0.0797124 0.0610347 0.0000000 0.0605658 0.0000000 0.0250860 0.0002344 0.3386214 
e u  ||0.0000000 0.0013210 0.0396301 0.0079260 0.0013210 0.0000000 0.0132100 0.0000000 0.0026420 0.0000000 0.0000000 0.0118890 0.0290621 0.0079260 0.0000000 0.0158520 0.0171731 0.6169089 0.0290621 0.1439894 0.0000000 0.0132100 0.0013210 0.0052840 0.0000000 0.0000000 0.0422721 
e v  ||0.0328774 0.0000000 0.0000000 0.0011999 0.8286537 0.0000000 0.0000000 0.0000000 0.0988721 0.0000000 0.0000000 0.0001200 0.0000000 0.0047996 0.0307175 0.0000000 0.0000000 0.0001200 0.0000000 0.0000000 0.0002400 0.0000000 0.0000000 0.0000000 0.0002400 0.0000000 0.0021598 
e w  ||0.0455393 0.0005326 0.0018642 0.0090546 0.0447403 0.0007989 0.0000000 0.0479361 0.0604527 0.0000000 0.0000000 0.0042610 0.0015979 0.0037284 0.0079893 0.0005326 0.0000000 0.0002663 0.0372836 0.0018642 0.0002663 0.0000000 0.0005326 0.0000000 0.0026631 0.0000000 0.7280959 
e x  ||0.0730700 0.0000000 0.1964093 0.0003591 0.0323160 0.0000000 0.0000000 0.0163375 0.0992819 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0037702 0.2696589 0.0039497 0.0000000 0.0003591 0.2698384 0.0134650 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0211849 
e y  ||0.0017978 0.0011985 0.0011985 0.0026966 0.1638951 0.0004494 0.0000000 0.0028464 0.0050936 0.0000000 0.0000000 0.0020974 0.0007491 0.0000000 0.0316105 0.0008989 0.0000000 0.0172285 0.0352060 0.0004494 0.0000000 0.0004494 0.0000000 0.0000000 0.0000000 0.0000000 0.7321348 
e z  ||0.0103093 0.0000000 0.0000000 0.0000000 0.5670103 0.0000000 0.0000000 0.0000000 0.0824742 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0103093 0.0000000 0.0103093 0.0412371 0.0000000 0.0000000 0.0206186 0.0206186 0.2371134 
e S  ||0.0901498 0.0438328 0.0541927 0.0332587 0.0251207 0.0452998 0.0250940 0.0510927 0.0545514 0.0036407 0.0050488 0.0299339 0.0452891 0.0237448 0.0681451 0.0358822 0.0026181 0.0268715 0.0903211 0.0980362 0.0086252 0.0113932 0.0644776 0.0000000 0.0103652 0.0004283 0.0525865 
f a  ||0.0001556 0.0068451 0.2479776 0.0062228 0.0004667 0.0000000 0.0014001 0.0003111 0.1292782 0.0000000 0.0000000 0.0917859 0.0656503 0.0430927 0.0000000 0.0000000 0.0000000 0.1683261 0.0637834 0.0931861 0.0175793 0.0362477 0.0012446 0.0213130 0.0000000 0.0003111 0.0048227 
f b  ||0.0416667 0.0000000 0.0000000 0.0000000 0.0833333 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0833333 0.0000000 0.0000000 0.2083333 0.0000000 0.0000000 0.0416667 0.0000000 0.0000000 0.5416667 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f c  ||0.0937500 0.0000000 0.0000000 0.0000000 0.0312500 0.0000000 0.0000000 0.0000000 0.0625000 0.0000000 0.0000000 0.1875000 0.0000000 0.0000000 0.5312500 0.0000000 0.0000000 0.0937500 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f d  ||0.0000000 0.0000000 0.0000000 0.0000000 0.6190476 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.1904762 0.0000000 0.0000000 0.0952381 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0952381 
f e  ||0.0829409 0.0028896 0.1027397 0.0069563 0.1342038 0.0001070 0.0004281 0.0004281 0.0038527 0.0000000 0.0000000 0.0951413 0.0159461 0.0197988 0.0003211 0.0000000 0.0000000 0.2511772 0.0406678 0.0202269 0.0004281 0.0070634 0.0813356 0.0001070 0.0000000 0.0001070 0.1331336 
f f  ||0.0150913 0.0007943 0.0005957 0.0001986 0.4297061 0.0001986 0.0000000 0.0001986 0.2051231 0.0000000 0.0000000 0.0140985 0.0001986 0.0007943 0.0383241 0.0000000 0.0000000 0.0073471 0.0462669 0.0000000 0.0093328 0.0000000 0.0000000 0.0000000 0.0005957 0.0000000 0.2311358 
f g  ||0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 1.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f h  ||0.1000000 0.0000000 0.0000000 0.0000000 0.1000000 0.0000000 0.0000000 0.0000000 0.1000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.7000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f i  ||0.0031477 0.0018160 0.1940678 0.0152542 0.1169492 0.0208232 0.0328087 0.0000000 0.0000000 0.0000000 0.0000000 0.0434625 0.0000000 0.2127119 0.0002421 0.0000000 0.0003632 0.2368039 0.0306295 0.0437046 0.0000000 0.0276029 0.0000000 0.0191283 0.0000000 0.0000000 0.0004843 
f j  ||0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f k  ||0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f l  ||0.1561103 0.0000000 0.0000000 0.0003726 0.2034277 0.0000000 0.0000000 0.0000000 0.1374814 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.3226528 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0894188 0.0000000 0.0000000 0.0000000 0.0905365 0.0000000 0.0000000 
f m  ||0.2500000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.2500000 0.0000000 0.0000000 
f n  ||0.2222222 0.0000000 0.0000000 0.0000000 0.6666667 0.0000000 0.0000000 0.0000000 0.1111111 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f o  ||0.0019288 0.0000000 0.0008358 0.0000000 0.0054005 0.0000000 0.0006429 0.0000000 0.0005143 0.0000000 0.0000000 0.0465475 0.0003215 0.0053362 0.0364536 0.0001929 0.0000000 0.7923364 0.0088723 0.0000000 0.0955381 0.0000000 0.0028289 0.0018002 0.0000643 0.0000000 0.0003858 
f p  ||0.4705882 0.0000000 0.0000000 0.0000000 0.1176471 0.0000000 0.0000000 0.0588235 0.0000000 0.0000000 0.0000000 0.0588235 0.0000000 0.0000000 0.1176471 0.0000000 0.0000000 0.1764706 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f q  ||0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 1.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f r  ||0.0635532 0.0000000 0.0000000 0.0000000 0.1192826 0.0000000 0.0000000 0.0000000 0.0865431 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.7037795 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0263601 0.0000000 0.0000000 0.0000000 0.0003611 0.0000000 0.0001204 
f s  ||0.0201005 0.0000000 0.0075377 0.0000000 0.0125628 0.0000000 0.0000000 0.0050251 0.0025126 0.0000000 0.0025126 0.0000000 0.0050251 0.0000000 0.0025126 0.2788945 0.0000000 0.0000000 0.0000000 0.0100503 0.0050251 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6482412 
f t  ||0.0005811 0.0008716 0.0000000 0.0000000 0.5952934 0.0002905 0.0000000 0.0092969 0.0159791 0.0000000 0.0000000 0.0142359 0.0000000 0.0061011 0.0002905 0.0000000 0.0000000 0.0000000 0.0156886 0.0005811 0.0000000 0.0000000 0.0011621 0.0000000 0.0496804 0.0000000 0.2899477 
f u  ||0.0000000 0.0000000 0.0017794 0.0000000 0.0498221 0.0000000 0.0109727 0.0000000 0.0000000 0.0000000 0.0000000 0.6251483 0.0059312 0.0320285 0.0000000 0.0000000 0.0000000 0.1491696 0.0720641 0.0480427 0.0000000 0.0000000 0.0050415 0.0000000 0.0000000 0.0000000 0.0000000 
f v  ||0.0000000 0.0000000 0.0000000 0.0000000 1.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f w  ||0.6500000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0500000 0.2500000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0500000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f x  ||0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f y  ||0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.2941176 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0065359 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6993464 
f z  ||0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
f S  ||0.1041850 0.0241615 0.0391593 0.0240283 0.0231759 0.0268254 0.0212046 0.0613495 0.0431285 0.0038094 0.0032233 0.0278377 0.0457125 0.0184874 0.0270918 0.0241083 0.0012787 0.0175551 0.0622819 0.3182823 0.0056741 0.0090839 0.0355630 0.0000000 0.0166227 0.0002664 0.0159035 
